generation,population size,mutation rate,generations,fitness,best path
97,1000,0.2,150,2200,"[2, 3, 0, 2, 2, 0, 0, 3, 2, 2, 2, 0, 0, 0, 0, 2, 2, 0, 1, 2, 0, 2, 0, 2, 1, 0, 1, 0, 2, 2, 0, 0, 2, 2, 2, 0, 0, 3, 1, 0, 3, 1, 1, 2, 0, 2, 3, 1, 3, 2, 3, 1, 3, 2, 1, 2, 2, 2, 3, 3, 2, 2, 3, 3, 3, 0, 1, 2, 2, 2, 1, 0, 2, 2, 3, 2, 2, 1, 0, 0]"
98,1000,0.2,150,2200,"[2, 3, 0, 2, 2, 0, 0, 3, 2, 2, 2, 0, 0, 0, 0, 2, 2, 0, 1, 2, 0, 0, 0, 2, 1, 1, 1, 0, 2, 2, 2, 0, 2, 2, 2, 0, 0, 3, 0, 0, 3, 2, 1, 2, 0, 2, 3, 2, 3, 2, 3, 1, 3, 3, 3, 1, 0, 3, 1, 3, 2, 1, 3, 3, 3, 0, 1, 0, 3, 2, 1, 0, 2, 2, 3, 2, 2, 1, 1, 0]"
99,1000,0.2,150,2200,"[2, 3, 2, 2, 2, 0, 0, 3, 2, 2, 2, 0, 0, 0, 0, 2, 2, 0, 0, 2, 0, 0, 0, 2, 1, 1, 1, 2, 2, 2, 0, 3, 2, 2, 2, 0, 0, 3, 0, 0, 3, 1, 1, 3, 0, 2, 3, 2, 3, 3, 3, 1, 3, 1, 3, 1, 2, 1, 0, 3, 3, 2, 3, 3, 3, 0, 2, 1, 3, 1, 1, 0, 2, 2, 3, 2, 2, 1, 1, 0]"
100,1000,0.2,150,2200,"[2, 3, 0, 2, 2, 0, 0, 3, 2, 2, 2, 0, 0, 0, 0, 2, 2, 0, 0, 2, 0, 2, 0, 2, 1, 1, 1, 2, 2, 2, 0, 3, 2, 2, 2, 0, 0, 3, 0, 0, 3, 3, 1, 3, 0, 1, 3, 1, 3, 2, 3, 1, 3, 1, 3, 3, 2, 1, 0, 2, 1, 2, 3, 3, 2, 0, 1, 2, 3, 1, 1, 0, 2, 1, 3, 2, 2, 1, 2, 0]"
101,1000,0.2,150,2200,"[2, 3, 0, 2, 2, 0, 0, 3, 2, 2, 2, 0, 0, 0, 0, 2, 2, 0, 0, 2, 0, 2, 0, 2, 1, 1, 1, 2, 2, 2, 0, 3, 2, 2, 2, 0, 0, 3, 0, 0, 3, 3, 1, 3, 0, 1, 0, 1, 3, 2, 3, 1, 3, 1, 3, 3, 2, 1, 0, 2, 1, 2, 3, 3, 2, 0, 2, 2, 3, 1, 1, 0, 2, 1, 3, 2, 2, 1, 2, 0]"
102,1000,0.2,150,2200,"[2, 3, 0, 2, 2, 0, 0, 3, 2, 2, 2, 0, 0, 0, 0, 2, 2, 0, 0, 2, 0, 2, 0, 2, 1, 1, 1, 2, 2, 2, 0, 3, 2, 2, 2, 0, 0, 3, 0, 0, 3, 3, 1, 3, 0, 1, 0, 1, 3, 3, 2, 1, 3, 1, 3, 3, 2, 1, 0, 2, 1, 2, 3, 3, 2, 0, 2, 2, 3, 0, 1, 0, 2, 1, 3, 2, 2, 2, 2, 0]"
103,1000,0.2,150,2200,"[2, 3, 0, 2, 2, 0, 0, 3, 2, 2, 2, 0, 0, 0, 0, 2, 2, 0, 0, 2, 0, 2, 0, 2, 2, 1, 1, 2, 2, 2, 0, 3, 2, 2, 1, 0, 0, 3, 0, 0, 3, 3, 1, 3, 0, 1, 0, 1, 3, 2, 2, 1, 2, 1, 3, 3, 2, 1, 0, 2, 1, 2, 3, 3, 2, 0, 0, 2, 3, 0, 1, 0, 2, 1, 3, 1, 2, 0, 3, 0]"
104,1000,0.2,150,2200,"[2, 3, 0, 2, 2, 0, 0, 3, 2, 2, 2, 0, 0, 0, 0, 2, 2, 0, 0, 2, 0, 2, 0, 2, 2, 1, 1, 2, 2, 2, 0, 3, 2, 2, 1, 0, 0, 3, 0, 0, 2, 3, 1, 3, 0, 1, 0, 1, 3, 3, 2, 0, 3, 1, 3, 3, 2, 1, 0, 3, 1, 2, 3, 3, 2, 0, 0, 3, 3, 1, 1, 1, 2, 1, 3, 1, 2, 1, 3, 0]"
105,1000,0.2,150,2200,"[2, 3, 0, 2, 2, 0, 0, 3, 2, 2, 2, 0, 0, 0, 0, 2, 2, 1, 0, 2, 0, 2, 0, 2, 2, 1, 1, 2, 2, 2, 0, 3, 2, 2, 1, 0, 0, 3, 0, 0, 2, 2, 0, 3, 0, 1, 0, 1, 3, 2, 2, 0, 3, 2, 3, 3, 2, 1, 0, 2, 1, 2, 3, 3, 2, 1, 0, 3, 3, 0, 2, 1, 2, 1, 3, 1, 2, 1, 3, 0]"
106,1000,0.2,150,2200,"[2, 3, 0, 2, 2, 0, 0, 3, 2, 2, 2, 0, 0, 0, 0, 2, 2, 0, 0, 2, 0, 2, 0, 2, 2, 1, 1, 2, 2, 2, 0, 3, 2, 2, 1, 0, 0, 3, 0, 0, 2, 3, 1, 3, 0, 1, 0, 1, 2, 3, 2, 0, 3, 1, 3, 3, 3, 1, 0, 3, 1, 2, 3, 3, 2, 0, 0, 3, 3, 1, 1, 0, 2, 1, 3, 1, 2, 1, 3, 0]"
107,1000,0.2,150,2200,"[2, 3, 0, 2, 2, 0, 0, 3, 2, 2, 2, 0, 0, 0, 0, 2, 2, 3, 0, 2, 0, 2, 0, 2, 2, 1, 1, 2, 2, 2, 0, 3, 2, 2, 1, 0, 1, 3, 1, 0, 2, 3, 0, 3, 0, 2, 0, 1, 2, 2, 2, 0, 2, 0, 3, 3, 2, 2, 0, 3, 1, 2, 3, 3, 2, 1, 0, 3, 3, 0, 1, 1, 2, 1, 3, 1, 2, 1, 3, 0]"
108,1000,0.2,150,2200,"[2, 3, 0, 2, 2, 0, 0, 3, 2, 2, 2, 0, 0, 0, 0, 2, 2, 3, 0, 2, 0, 2, 0, 2, 2, 1, 1, 2, 2, 2, 0, 3, 3, 2, 1, 0, 1, 3, 1, 0, 2, 3, 0, 2, 0, 2, 0, 1, 2, 2, 2, 0, 2, 0, 3, 3, 2, 2, 0, 3, 1, 2, 3, 3, 2, 1, 0, 3, 3, 0, 2, 1, 2, 1, 3, 1, 1, 1, 3, 0]"
109,1000,0.2,150,2200,"[2, 3, 0, 2, 2, 0, 0, 3, 2, 2, 2, 0, 0, 0, 0, 2, 2, 3, 0, 2, 0, 2, 0, 2, 2, 1, 1, 2, 2, 2, 0, 3, 3, 2, 1, 0, 1, 3, 1, 0, 2, 3, 0, 2, 0, 2, 0, 1, 2, 2, 2, 0, 2, 0, 3, 3, 2, 2, 0, 3, 1, 2, 3, 3, 2, 1, 0, 3, 3, 0, 2, 1, 2, 1, 3, 1, 1, 1, 3, 0]"
110,1000,0.2,150,2200,"[2, 3, 0, 2, 2, 0, 0, 3, 2, 2, 2, 0, 0, 0, 0, 2, 2, 1, 0, 2, 0, 2, 0, 2, 1, 0, 2, 3, 2, 2, 0, 3, 2, 2, 1, 0, 0, 3, 0, 1, 2, 3, 1, 2, 0, 1, 0, 1, 2, 2, 2, 0, 2, 1, 3, 3, 3, 2, 0, 3, 0, 2, 3, 2, 2, 1, 0, 3, 3, 0, 2, 1, 3, 1, 3, 1, 2, 1, 3, 2]"
111,1000,0.2,150,2200,"[2, 3, 0, 2, 2, 0, 0, 3, 2, 2, 2, 0, 0, 0, 0, 2, 2, 3, 0, 2, 0, 2, 0, 2, 2, 1, 1, 2, 3, 2, 0, 3, 3, 2, 1, 0, 1, 3, 1, 0, 2, 3, 0, 2, 0, 2, 0, 1, 2, 2, 2, 0, 2, 0, 3, 3, 2, 2, 0, 3, 1, 2, 3, 3, 2, 1, 0, 3, 3, 1, 2, 1, 2, 1, 3, 1, 1, 1, 2, 0]"
112,1000,0.2,150,2200,"[2, 3, 0, 2, 2, 0, 0, 3, 2, 2, 2, 0, 0, 0, 0, 2, 2, 3, 0, 3, 0, 2, 0, 2, 2, 1, 1, 2, 3, 2, 0, 3, 3, 2, 1, 0, 1, 3, 1, 0, 2, 1, 0, 2, 1, 2, 0, 1, 2, 2, 2, 0, 2, 0, 3, 3, 2, 2, 0, 3, 1, 2, 2, 3, 0, 0, 0, 3, 2, 0, 2, 1, 2, 1, 3, 1, 1, 1, 2, 0]"
113,1000,0.2,150,2200,"[2, 3, 0, 2, 2, 0, 0, 3, 2, 2, 2, 0, 0, 0, 0, 2, 2, 3, 0, 2, 0, 2, 0, 2, 3, 1, 1, 3, 3, 2, 0, 3, 3, 2, 1, 0, 1, 3, 1, 0, 2, 1, 0, 2, 1, 2, 0, 1, 2, 2, 2, 0, 2, 0, 3, 2, 2, 2, 0, 3, 0, 2, 2, 3, 2, 0, 0, 3, 2, 1, 2, 1, 1, 1, 3, 1, 0, 1, 2, 0]"
114,1000,0.2,150,2200,"[2, 3, 0, 2, 2, 0, 0, 3, 2, 2, 2, 0, 0, 0, 0, 2, 2, 3, 0, 3, 0, 2, 0, 2, 2, 0, 1, 2, 3, 2, 0, 3, 3, 3, 1, 0, 1, 2, 1, 2, 1, 1, 0, 2, 1, 2, 2, 1, 2, 2, 1, 0, 2, 0, 3, 3, 2, 2, 0, 3, 0, 2, 2, 3, 0, 0, 0, 3, 2, 0, 2, 1, 2, 1, 3, 1, 1, 1, 3, 0]"
115,1000,0.2,150,2200,"[2, 3, 0, 2, 2, 0, 0, 3, 2, 2, 2, 0, 0, 0, 0, 1, 2, 3, 0, 2, 0, 2, 0, 2, 3, 0, 1, 3, 3, 2, 0, 3, 2, 2, 1, 0, 1, 2, 1, 0, 1, 1, 0, 2, 1, 2, 2, 1, 2, 2, 2, 0, 2, 0, 3, 3, 2, 2, 0, 3, 0, 2, 2, 3, 0, 0, 0, 3, 2, 1, 2, 0, 1, 1, 3, 1, 0, 1, 2, 0]"
116,1000,0.2,150,2200,"[2, 3, 0, 2, 2, 0, 0, 3, 2, 2, 2, 0, 0, 0, 0, 2, 2, 3, 0, 2, 0, 2, 0, 2, 3, 1, 1, 2, 3, 0, 0, 3, 2, 2, 1, 0, 1, 3, 1, 0, 2, 2, 0, 1, 1, 2, 0, 1, 2, 1, 2, 0, 2, 0, 3, 2, 2, 2, 0, 3, 0, 3, 2, 3, 2, 0, 0, 3, 2, 1, 0, 1, 1, 3, 3, 1, 1, 1, 1, 0]"
117,1000,0.2,150,2200,"[2, 3, 0, 2, 2, 0, 0, 3, 2, 2, 2, 0, 0, 0, 0, 2, 2, 3, 0, 2, 0, 2, 0, 2, 3, 1, 1, 2, 3, 0, 0, 3, 2, 2, 1, 0, 1, 3, 2, 0, 2, 2, 0, 2, 1, 2, 0, 1, 2, 1, 2, 0, 1, 2, 3, 2, 2, 2, 0, 3, 0, 3, 2, 3, 3, 0, 0, 3, 2, 1, 0, 1, 1, 3, 3, 1, 1, 1, 2, 0]"
118,1000,0.2,150,2200,"[2, 3, 0, 2, 2, 0, 0, 3, 2, 2, 2, 0, 0, 0, 0, 2, 1, 2, 0, 2, 0, 2, 0, 2, 1, 1, 1, 1, 3, 0, 0, 2, 2, 2, 0, 0, 1, 3, 2, 0, 2, 2, 0, 2, 1, 2, 0, 1, 2, 1, 1, 0, 0, 3, 3, 2, 2, 2, 0, 3, 0, 3, 2, 3, 3, 0, 0, 3, 2, 2, 0, 1, 1, 3, 3, 1, 1, 1, 2, 0]"
119,1000,0.2,150,2200,"[2, 3, 0, 2, 2, 0, 0, 3, 2, 2, 2, 0, 0, 0, 0, 2, 1, 3, 0, 1, 0, 2, 0, 2, 1, 1, 1, 0, 3, 0, 1, 2, 2, 2, 0, 0, 1, 3, 2, 0, 2, 2, 0, 2, 0, 2, 0, 1, 2, 1, 1, 0, 0, 2, 3, 2, 2, 3, 0, 3, 1, 3, 1, 3, 2, 0, 0, 3, 2, 2, 0, 0, 1, 3, 3, 1, 1, 1, 2, 0]"
120,1000,0.2,150,2200,"[2, 3, 0, 2, 2, 0, 0, 3, 2, 2, 2, 0, 0, 0, 0, 2, 1, 2, 0, 2, 0, 2, 0, 2, 1, 2, 0, 1, 3, 0, 1, 1, 2, 2, 0, 1, 0, 2, 2, 0, 2, 2, 0, 2, 0, 1, 0, 1, 2, 1, 1, 0, 0, 3, 3, 2, 2, 3, 0, 3, 0, 3, 1, 3, 3, 1, 0, 3, 2, 2, 0, 0, 1, 1, 3, 1, 1, 1, 2, 0]"
121,1000,0.2,150,2200,"[2, 3, 0, 2, 3, 0, 0, 2, 2, 2, 2, 0, 0, 0, 0, 1, 1, 2, 0, 3, 0, 1, 0, 2, 1, 1, 0, 1, 2, 2, 1, 2, 2, 2, 0, 0, 0, 3, 2, 0, 2, 2, 0, 2, 0, 1, 0, 1, 2, 1, 2, 0, 2, 3, 3, 2, 2, 3, 0, 3, 0, 1, 1, 3, 3, 0, 0, 3, 2, 2, 0, 0, 1, 3, 3, 1, 1, 1, 2, 0]"
122,1000,0.2,150,2200,"[2, 3, 0, 2, 3, 0, 0, 2, 2, 2, 2, 0, 0, 0, 0, 2, 1, 2, 2, 1, 1, 3, 0, 2, 0, 1, 1, 2, 3, 2, 1, 2, 2, 2, 0, 0, 0, 1, 2, 0, 2, 2, 0, 2, 0, 2, 0, 1, 2, 1, 1, 0, 0, 3, 3, 2, 2, 3, 0, 3, 0, 3, 1, 3, 2, 0, 0, 3, 2, 2, 0, 0, 1, 3, 3, 0, 2, 1, 2, 0]"
123,1000,0.2,150,2200,"[2, 2, 0, 3, 3, 0, 0, 2, 2, 2, 2, 0, 0, 0, 0, 2, 1, 2, 0, 3, 0, 1, 0, 2, 1, 0, 0, 1, 2, 2, 1, 3, 2, 2, 0, 0, 1, 3, 2, 0, 2, 2, 0, 2, 0, 1, 0, 1, 2, 1, 1, 1, 2, 3, 3, 2, 2, 3, 0, 3, 0, 2, 1, 3, 2, 0, 0, 3, 2, 2, 0, 0, 2, 3, 3, 0, 1, 1, 2, 0]"
124,1000,0.2,150,2200,"[2, 2, 0, 3, 3, 0, 0, 2, 2, 2, 2, 0, 0, 0, 0, 2, 1, 2, 0, 3, 0, 0, 0, 2, 1, 0, 0, 1, 2, 2, 1, 3, 2, 2, 0, 0, 1, 3, 2, 0, 2, 2, 0, 2, 0, 1, 0, 1, 2, 1, 1, 1, 2, 3, 3, 2, 2, 3, 0, 3, 0, 2, 1, 3, 2, 1, 0, 3, 2, 2, 0, 0, 2, 3, 3, 0, 1, 1, 2, 0]"
125,1000,0.2,150,2200,"[2, 2, 0, 3, 3, 0, 0, 2, 2, 2, 2, 0, 0, 0, 0, 2, 2, 2, 2, 3, 0, 1, 0, 2, 0, 1, 0, 2, 3, 2, 1, 3, 2, 2, 0, 0, 1, 3, 2, 0, 2, 2, 0, 2, 0, 1, 0, 1, 2, 1, 1, 1, 1, 3, 3, 2, 2, 3, 0, 3, 0, 2, 2, 3, 3, 1, 0, 3, 2, 2, 0, 0, 0, 3, 3, 0, 2, 1, 2, 0]"
126,1000,0.2,150,2200,"[2, 2, 0, 3, 3, 0, 0, 2, 2, 2, 2, 0, 0, 0, 0, 2, 2, 2, 2, 3, 0, 1, 0, 2, 0, 1, 0, 2, 3, 2, 1, 3, 2, 2, 0, 0, 1, 3, 2, 0, 2, 2, 0, 2, 0, 1, 0, 1, 2, 1, 1, 1, 1, 3, 3, 2, 2, 3, 0, 3, 0, 2, 2, 3, 3, 1, 0, 3, 2, 2, 0, 0, 0, 3, 3, 0, 2, 1, 2, 0]"
127,1000,0.2,150,2200,"[2, 2, 0, 3, 3, 0, 0, 2, 2, 2, 2, 0, 0, 0, 0, 2, 3, 2, 2, 3, 0, 2, 0, 2, 0, 1, 0, 2, 3, 2, 1, 3, 2, 2, 0, 0, 1, 3, 2, 0, 2, 2, 0, 2, 0, 1, 0, 1, 2, 1, 1, 1, 1, 3, 2, 2, 2, 3, 0, 3, 0, 2, 2, 3, 3, 1, 0, 1, 2, 2, 0, 0, 0, 3, 3, 0, 3, 1, 2, 0]"
128,1000,0.2,150,2200,"[2, 2, 0, 3, 3, 0, 0, 2, 2, 2, 2, 0, 0, 0, 0, 2, 2, 2, 3, 3, 0, 1, 0, 2, 0, 1, 0, 3, 3, 2, 2, 3, 2, 2, 1, 0, 1, 3, 2, 0, 2, 2, 0, 2, 0, 0, 0, 1, 2, 1, 1, 1, 1, 3, 2, 2, 2, 3, 0, 3, 0, 2, 2, 3, 3, 1, 0, 1, 2, 2, 0, 0, 1, 3, 3, 0, 2, 0, 2, 0]"
129,1000,0.2,150,2200,"[2, 2, 0, 3, 3, 0, 0, 2, 2, 2, 2, 0, 0, 0, 0, 2, 3, 2, 1, 3, 0, 1, 0, 1, 0, 1, 0, 2, 3, 2, 1, 2, 2, 2, 0, 0, 1, 2, 2, 1, 1, 2, 0, 2, 0, 0, 0, 0, 2, 1, 0, 1, 1, 3, 2, 2, 2, 2, 0, 3, 0, 2, 2, 3, 3, 1, 0, 1, 3, 2, 0, 0, 0, 3, 3, 0, 2, 1, 2, 0]"
130,1000,0.2,150,2200,"[2, 2, 0, 3, 3, 0, 0, 2, 2, 2, 2, 0, 0, 0, 0, 2, 3, 2, 0, 3, 0, 1, 0, 1, 0, 1, 0, 2, 2, 2, 1, 2, 2, 2, 0, 0, 1, 2, 2, 1, 0, 2, 0, 2, 0, 1, 0, 0, 2, 1, 0, 1, 1, 3, 2, 2, 2, 3, 0, 3, 0, 1, 1, 3, 3, 1, 0, 1, 3, 2, 0, 0, 0, 3, 3, 0, 2, 1, 2, 0]"
131,1000,0.2,150,2200,"[2, 2, 0, 3, 3, 0, 0, 2, 2, 2, 2, 0, 0, 0, 0, 2, 3, 2, 0, 3, 0, 1, 0, 1, 0, 1, 0, 2, 2, 2, 1, 2, 2, 2, 0, 0, 1, 2, 2, 1, 0, 2, 0, 2, 0, 3, 0, 1, 2, 1, 0, 1, 1, 3, 2, 2, 2, 3, 0, 3, 0, 1, 0, 3, 3, 1, 2, 1, 3, 2, 0, 0, 0, 2, 3, 0, 2, 1, 2, 0]"
132,1000,0.2,150,2200,"[2, 2, 0, 1, 3, 0, 0, 2, 2, 2, 2, 0, 0, 0, 0, 2, 3, 2, 3, 3, 0, 1, 0, 2, 0, 1, 1, 2, 3, 1, 2, 3, 2, 2, 0, 0, 1, 3, 2, 1, 1, 2, 2, 2, 1, 0, 0, 0, 2, 1, 1, 1, 0, 3, 0, 2, 2, 2, 2, 3, 0, 2, 2, 3, 3, 0, 0, 0, 3, 2, 0, 0, 0, 3, 3, 0, 2, 1, 2, 0]"
133,1000,0.2,150,2200,"[2, 2, 0, 3, 3, 0, 0, 2, 2, 2, 2, 1, 0, 0, 0, 2, 3, 2, 0, 3, 0, 1, 0, 1, 0, 1, 0, 2, 2, 2, 1, 2, 2, 2, 0, 0, 1, 2, 2, 1, 0, 2, 0, 2, 0, 3, 0, 1, 2, 1, 0, 1, 1, 3, 1, 2, 2, 3, 0, 3, 0, 1, 0, 2, 3, 1, 0, 1, 3, 2, 0, 0, 0, 0, 3, 0, 0, 1, 2, 0]"
134,1000,0.2,150,2200,"[2, 2, 0, 3, 3, 0, 0, 2, 2, 2, 2, 1, 0, 0, 0, 2, 3, 2, 0, 3, 0, 1, 0, 1, 0, 1, 0, 2, 2, 2, 1, 2, 2, 2, 0, 0, 1, 2, 2, 2, 0, 2, 0, 2, 0, 3, 0, 1, 3, 1, 0, 1, 1, 3, 2, 2, 2, 3, 0, 3, 0, 1, 0, 3, 2, 1, 2, 1, 3, 1, 0, 0, 0, 0, 3, 0, 0, 1, 2, 0]"
135,1000,0.2,150,2200,"[2, 2, 0, 3, 3, 0, 0, 2, 2, 2, 2, 0, 0, 0, 0, 2, 3, 2, 0, 3, 1, 1, 0, 1, 0, 1, 0, 2, 2, 3, 0, 2, 2, 2, 0, 0, 1, 2, 2, 2, 0, 2, 0, 2, 0, 3, 0, 2, 3, 1, 2, 1, 1, 3, 2, 2, 1, 3, 0, 2, 1, 1, 0, 2, 3, 3, 2, 1, 3, 1, 0, 0, 0, 0, 3, 2, 2, 1, 2, 0]"
136,1000,0.2,150,2200,"[2, 2, 0, 3, 3, 0, 0, 2, 2, 2, 2, 0, 0, 0, 0, 2, 3, 2, 0, 3, 1, 1, 0, 1, 2, 1, 0, 2, 2, 3, 1, 2, 2, 2, 0, 0, 1, 2, 3, 2, 0, 2, 0, 2, 0, 3, 0, 2, 3, 0, 2, 0, 0, 3, 2, 2, 1, 3, 0, 2, 1, 1, 0, 2, 3, 3, 3, 1, 2, 1, 2, 1, 0, 0, 3, 2, 2, 1, 2, 0]"
137,1000,0.2,150,2200,"[2, 2, 0, 3, 3, 0, 0, 2, 2, 2, 2, 0, 0, 0, 0, 2, 3, 2, 0, 2, 2, 1, 0, 1, 2, 1, 0, 2, 2, 3, 1, 2, 2, 3, 0, 0, 2, 2, 2, 2, 0, 2, 0, 2, 0, 3, 0, 3, 3, 0, 1, 1, 1, 3, 2, 2, 3, 3, 0, 2, 1, 1, 0, 2, 3, 3, 3, 1, 2, 1, 0, 1, 0, 0, 3, 2, 2, 1, 0, 0]"
138,1000,0.2,150,2200,"[2, 2, 0, 3, 3, 0, 0, 2, 2, 2, 2, 0, 0, 0, 0, 2, 3, 2, 1, 3, 1, 1, 0, 1, 0, 1, 0, 2, 1, 2, 3, 1, 2, 2, 2, 0, 1, 2, 2, 2, 0, 2, 0, 2, 0, 3, 0, 2, 3, 0, 1, 1, 0, 3, 0, 2, 3, 3, 0, 2, 2, 1, 0, 2, 2, 3, 2, 1, 3, 0, 0, 0, 0, 0, 2, 2, 2, 1, 2, 0]"
139,1000,0.2,150,2200,"[2, 2, 0, 3, 3, 0, 0, 2, 2, 2, 2, 0, 0, 0, 0, 2, 3, 2, 0, 2, 2, 1, 0, 1, 2, 1, 0, 2, 2, 3, 1, 2, 2, 3, 0, 0, 2, 2, 1, 2, 0, 3, 0, 2, 0, 3, 0, 3, 3, 0, 1, 1, 2, 2, 2, 2, 3, 3, 0, 2, 0, 1, 0, 1, 3, 3, 3, 1, 2, 2, 0, 1, 0, 0, 3, 2, 2, 1, 0, 0]"
140,1000,0.2,150,2200,"[2, 2, 0, 3, 3, 0, 0, 2, 2, 2, 2, 0, 0, 0, 0, 2, 3, 2, 1, 2, 1, 1, 0, 1, 3, 1, 0, 2, 2, 2, 3, 0, 2, 2, 2, 0, 2, 2, 2, 2, 0, 3, 2, 2, 0, 3, 0, 3, 3, 0, 1, 1, 0, 1, 0, 2, 3, 3, 0, 2, 0, 1, 0, 2, 3, 3, 3, 1, 2, 2, 0, 1, 0, 0, 3, 2, 2, 1, 0, 0]"
141,1000,0.2,150,2200,"[2, 2, 0, 3, 3, 0, 0, 2, 2, 2, 2, 0, 0, 0, 0, 2, 3, 2, 0, 3, 1, 1, 0, 1, 2, 1, 0, 2, 2, 2, 3, 2, 0, 3, 1, 0, 1, 3, 2, 2, 0, 2, 0, 2, 0, 2, 0, 3, 2, 0, 1, 1, 2, 2, 1, 2, 3, 3, 0, 1, 2, 1, 0, 2, 0, 3, 2, 1, 3, 0, 0, 0, 0, 0, 3, 2, 2, 1, 2, 1]"
142,1000,0.2,150,2200,"[2, 2, 0, 3, 3, 0, 0, 2, 2, 2, 2, 0, 0, 0, 0, 2, 3, 2, 0, 3, 1, 2, 0, 2, 2, 2, 0, 2, 2, 2, 3, 2, 0, 3, 1, 0, 1, 1, 2, 2, 0, 2, 0, 2, 0, 2, 0, 3, 3, 0, 1, 1, 2, 2, 2, 2, 1, 3, 0, 1, 2, 1, 1, 2, 0, 3, 2, 1, 3, 0, 0, 0, 0, 0, 3, 2, 2, 1, 2, 1]"
143,1000,0.2,150,2200,"[2, 2, 0, 3, 3, 0, 0, 2, 2, 2, 2, 0, 0, 0, 0, 2, 3, 2, 0, 3, 1, 2, 0, 0, 2, 1, 1, 2, 2, 2, 2, 2, 0, 3, 1, 0, 1, 3, 2, 2, 0, 2, 0, 2, 0, 2, 0, 3, 2, 0, 0, 1, 2, 1, 3, 2, 3, 3, 0, 3, 3, 1, 0, 0, 2, 2, 2, 1, 2, 0, 0, 0, 0, 0, 3, 2, 2, 0, 2, 2]"
144,1000,0.2,150,2200,"[2, 2, 0, 2, 3, 0, 0, 2, 2, 2, 2, 0, 0, 0, 0, 3, 3, 2, 0, 3, 1, 2, 0, 2, 2, 2, 0, 2, 2, 2, 3, 2, 0, 1, 1, 0, 3, 1, 2, 2, 0, 2, 0, 2, 0, 2, 0, 3, 3, 0, 1, 1, 3, 2, 1, 2, 1, 3, 0, 1, 2, 2, 0, 3, 0, 3, 2, 1, 3, 1, 0, 1, 0, 0, 3, 2, 3, 1, 2, 1]"
145,1000,0.2,150,2200,"[2, 2, 0, 3, 3, 0, 0, 2, 2, 2, 2, 0, 0, 0, 0, 2, 3, 2, 0, 3, 1, 2, 0, 0, 2, 1, 1, 2, 2, 1, 1, 3, 2, 3, 2, 0, 1, 3, 2, 2, 0, 2, 0, 2, 0, 2, 0, 3, 2, 0, 0, 1, 2, 1, 3, 2, 3, 3, 0, 3, 3, 1, 0, 0, 2, 1, 2, 1, 2, 0, 0, 0, 2, 0, 2, 2, 2, 0, 2, 2]"
146,1000,0.2,150,2200,"[2, 2, 0, 3, 3, 0, 0, 2, 2, 2, 2, 0, 0, 0, 0, 2, 3, 2, 0, 2, 0, 2, 0, 0, 2, 1, 1, 1, 2, 1, 3, 3, 2, 3, 2, 0, 1, 3, 2, 2, 0, 2, 1, 2, 0, 2, 3, 3, 2, 0, 0, 2, 2, 1, 3, 2, 3, 3, 0, 3, 3, 1, 0, 0, 1, 2, 2, 3, 1, 0, 1, 0, 0, 0, 2, 3, 2, 0, 2, 2]"
147,1000,0.2,150,2200,"[2, 2, 0, 3, 3, 0, 0, 2, 2, 2, 2, 0, 0, 0, 0, 2, 2, 2, 0, 3, 0, 2, 0, 0, 2, 1, 1, 1, 2, 1, 2, 3, 2, 3, 2, 0, 1, 3, 2, 2, 0, 2, 0, 2, 0, 2, 3, 3, 2, 0, 0, 2, 1, 1, 3, 3, 3, 3, 0, 3, 2, 2, 0, 0, 1, 2, 2, 3, 1, 0, 1, 0, 0, 2, 2, 2, 2, 0, 2, 2]"
148,1000,0.2,150,2200,"[2, 2, 0, 3, 3, 0, 0, 2, 2, 2, 2, 0, 0, 0, 0, 1, 2, 2, 0, 3, 0, 2, 0, 0, 2, 1, 1, 1, 2, 0, 3, 2, 2, 3, 2, 0, 1, 3, 2, 2, 1, 2, 0, 2, 0, 2, 0, 3, 2, 0, 2, 2, 2, 1, 3, 3, 3, 3, 0, 2, 2, 3, 0, 0, 1, 2, 3, 3, 2, 0, 1, 0, 2, 2, 2, 2, 0, 0, 3, 3]"
149,1000,0.2,150,2200,"[2, 2, 0, 3, 3, 0, 0, 2, 2, 2, 2, 0, 0, 0, 0, 1, 2, 2, 0, 3, 0, 2, 0, 0, 2, 1, 1, 1, 2, 0, 3, 2, 2, 3, 2, 0, 1, 3, 2, 2, 1, 2, 0, 2, 0, 2, 0, 3, 2, 0, 1, 2, 3, 1, 2, 3, 3, 3, 0, 2, 2, 3, 0, 0, 1, 2, 1, 3, 2, 0, 1, 0, 0, 2, 2, 1, 0, 0, 3, 3]"
150,1000,0.2,150,2200,"[2, 2, 0, 3, 3, 0, 0, 2, 2, 2, 2, 0, 0, 0, 0, 1, 0, 2, 0, 3, 0, 2, 0, 0, 2, 1, 1, 1, 2, 0, 3, 2, 2, 3, 2, 0, 1, 3, 2, 2, 1, 2, 0, 2, 0, 2, 0, 3, 2, 1, 1, 2, 3, 1, 2, 3, 3, 3, 0, 2, 0, 3, 0, 0, 1, 2, 1, 3, 2, 0, 1, 0, 0, 2, 2, 1, 0, 0, 3, 3]"
